IdSymbol	P-152	P-244	P-068	P-133	P-018	P-180	P-284	P-092	P-261	P-232	P-151	P-333	P-136	P-115	P-332	P-091	P-121	P-080	P-130	P-146	P-162	P-331	P-063	P-005	P-072	P-360	P-024	P-239	P-246	P-057	P-343	P-190	P-352	P-148	P-294	P-265	P-258	P-289	P-326	P-053	P-192	P-166	P-227	P-042	P-188	P-351	P-221	P-177	P-308	P-054
OTU_1674151	64.79156981	46.77661031	90.04363597	53.47485057	45.03220704	35.4543056	57.67965717	92.15998252	38.82984704	44.7188573	104.4546125	40.73532591	37.95464013	64.65707145	75.85044654	68.62090157	112.1353957	48.63368346	50.01843088	48.1952744	36.83857006	40.55473289	69.79542252	52.2913478	66.38425434	48.28035899	58.04447258	54.12123447	75.99147497	42.82999748	68.67057579	38.56030321	37.28953195	41.02114277	39.94965333	65.84469069	41.9177739	54.04644987	114.2251318	36.13549868	79.43394296	51.60601585	48.1582627	69.55295151	41.07295547	39.3617156	49.34948409	40.82694063	39.98408321	62.8849756
OTU_1746635	37.96770698	39.4889873	38.41183818	32.24367226	38.0589483	40.63969585	41.0869634	40.55754025	39.77282786	41.14059138	38.51677956	40.40444069	44.44655767	36.94970377	40.07740101	37.79088868	38.28331994	36.30040868	38.09282465	38.67876616	38.4737578	36.18400019	44.49887553	39.4977766	42.71546044	39.45062553	34.33169252	41.50235836	35.11246057	39.98226648	41.01357623	39.25703	42.94518956	37.74682138	41.54506088	36.56104302	35.09898006	37.73280642	38.19324113	35.97788912	38.07198704	37.96243679	38.71414931	36.73142994	36.83405214	37.22109906	38.39390748	39.43368704	36.6780578	38.92426503
OTU_2090782	86.66555843	80.34657013	74.60315503	68.68699358	133.1856279	110.7154052	142.9130441	90.52178975	185.959383	136.8942023	68.56405088	159.7483608	85.73081025	100.5071881	139.9737908	117.3233284	62.3458473	116.4970209	82.55632094	74.95393673	127.1355421	159.2778092	84.9405766	97.87351308	96.17948119	111.5206743	208.3945176	174.9760918	129.5712128	120.6696832	120.757645	73.84959352	164.6288553	95.56316987	90.43788824	96.87204415	100.6820113	135.085472	105.4938555	108.456146	95.29411698	110.1423032	75.86008862	107.9373904	206.007805	100.7149096	88.79883434	107.2418693	200.5840849	75.17710522
OTU_1666403	36.38055201	36.48658893	32.62399239	33.83781019	41.04211447	33.21789931	35.76807522	37.05741937	35.11957711	34.91216277	35.76033755	38.86103723	35.24623962	35.19196	36.26740868	37.74320025	39.13310447	36.64194673	32.55431818	39.53675836	39.92335409	37.4162356	35.69503308	38.2367095	32.83973648	35.18660302	35.17555553	38.15619616	38.49284006	34.03687874	38.29612824	33.78413063	36.50112459	37.82455113	34.07752541	40.41042786	35.27561346	34.73794805	37.86171692	33.60242415	37.87560987	35.87661157	35.61807346	34.45828635	33.73136226	34.01762855	38.4099556	29.34184918	35.52042327	40.9166022
OTU_2090786	39.08960396	42.20921358	37.3168539	39.45665522	40.62922384	38.56490742	41.64913799	39.25997377	45.91432189	35.88495654	37.49991987	36.22608755	34.05664642	41.38076755	37.64427088	34.02647327	36.33642635	37.54237314	40.12597252	38.7250478	41.59082088	34.74247447	36.92934327	39.27690434	36.7430166	41.46799497	39.01289522	41.92759843	40.24580063	43.63757006	36.43764075	39.20877321	33.06292742	40.45685	40.17835522	38.95475931	41.01414761	43.04075264	37.10561956	36.14791591	36.50205893	42.21743868	35.71028918	39.31198585	42.98208629	37.2655344	35.37100006	37.98264723	38.57535956	37.74747667
OTU_1812494	42.6017939	32.98603667	50.87091912	41.98701472	32.0992727	82.89079396	44.48029069	33.47433013	37.46699472	43.45183994	40.43600862	37.43461836	31.03177377	37.14140289	39.2071205	30.17768	36.72694843	41.30646956	33.71566497	32.13470572	36.92763403	39.27648226	38.48049201	38.57416711	38.16876252	37.24951189	35.46182082	46.08437604	69.80429233	54.72474201	39.00756591	32.01815094	38.73195535	37.85481277	36.50653509	37.27000201	54.65503874	34.24950208	45.03461151	37.92525327	35.29741138	58.96716352	37.15890736	38.46685969	52.81337038	38.64836572	28.93023874	38.4880427	38.28331994	31.95851962
OTU_1674949	48.4851022	49.17700396	45.96710994	54.26656717	89.19574673	53.57738679	50.79207906	44.66832899	70.96951572	91.67018151	56.64184648	50.78113006	54.20407258	49.79641195	46.14476572	43.78218591	48.13963	43.08811132	55.48963698	50.64829296	39.10372931	53.58158899	66.48393736	64.50769654	53.24824654	44.40930484	68.81213679	59.17611572	71.17445597	38.99762541	39.42858566	43.80338377	41.65236371	34.89554182	52.26088013	48.11288748	42.70121843	46.31825208	52.83883289	63.41825585	44.03095881	46.97204516	42.75832208	37.52290019	88.75951654	50.96245415	40.44437616	56.05279019	51.63130006	41.80804057
OTU_2276933	36.84747799	43.36718302	47.27190748	43.50467994	42.19942138	45.22395094	41.07642811	49.24841654	50.33244843	40.66172126	38.49986881	48.26177465	34.72389157	49.41348082	57.38639145	86.41931302	54.73741962	50.53935245	42.00425503	41.37760792	65.61349302	37.7888578	46.05576522	53.84056208	54.93420226	40.55119535	73.08359057	52.89102824	45.07507082	40.85160503	70.03116767	40.07792692	55.26634535	45.25043836	50.13276214	69.2615527	50.14309384	54.8783295	42.26068786	56.54384509	65.08084214	43.01034113	54.75991478	34.09095057	132.215421	40.53840855	39.99342509	54.15673862	43.03215245	33.20309535
OTU_1721801	46.98411296	61.57018925	54.27378264	53.43677113	59.7479578	71.33649352	56.72519535	73.82961566	80.89021969	59.73623635	52.67074874	59.08258057	49.01199277	63.55484063	70.83026811	160.9246975	94.01734421	66.39932723	46.71143132	47.15505503	121.3234921	55.90552176	42.71623629	70.2247439	70.39779987	46.25079667	107.4546019	78.09493233	66.02196912	56.57515296	62.37099377	51.48528616	60.85349755	53.18651283	56.63229767	104.1066373	70.15009912	77.71367836	45.66934673	65.97648962	86.21629006	69.82014528	82.36848553	35.61807346	240.201061	42.2493278	45.86093874	71.29201082	52.49194094	45.56433686
OTU_1760208	41.04867704	40.35781937	45.5349205	44.57711258	43.92987711	47.10407579	42.83630447	38.40282031	46.77661031	46.77033421	44.72430925	40.59224164	36.79521497	41.31719654	40.2729905	37.48250566	40.90596384	44.42371516	42.30559289	46.2646617	48.85174975	37.45028792	38.60295057	42.09639862	39.26473371	43.15905164	42.6668483	35.8856395	42.45243321	37.71565208	43.23688157	33.75894742	37.86677849	36.59962824	42.2308739	41.06735314	41.15470107	39.52234157	38.58934384	39.59125346	41.38076755	44.45977019	41.53831893	39.47977132	42.63963818	51.02294472	38.30575755	38.68285277	41.40849906	40.44437616
OTU_1789059	116.33623	107.9011997	90.22352415	61.19780597	122.5519581	110.4785625	106.7733721	140.2894024	95.8795234	116.6776434	94.39432931	152.5605985	73.81174717	96.28841528	97.78084258	93.10454119	129.9529621	108.7902218	68.42703421	116.2969033	140.6568336	48.97591327	123.7412687	125.0242038	107.7098865	78.14588	108.3098184	120.3526562	110.3831329	97.76431528	96.48769516	96.82646503	105.3778718	106.445915	87.13981245	104.0737751	110.0854724	109.2285613	95.5178566	121.7255968	101.1995223	110.9735686	86.38247044	138.312673	119.6188233	92.4469183	144.0488372	120.8645397	83.38691245	85.56394912
OTU_1728698	322.1697484	178.3585541	242.4542994	260.7456138	231.7620472	270.8023497	343.6051044	248.4644767	150.3871272	454.2401491	195.7620447	188.7393874	451.399427	218.3878176	196.7437352	243.3273403	148.2484755	361.2299226	306.1845906	239.6076044	374.1034937	192.564	474.0910811	251.166973	177.0987692	189.6109075	192.1756491	148.0238227	195.0238025	216.4475943	224.5643308	294.4864082	192.1000698	320.001034	429.8004428	219.4937579	331.4528252	236.7102497	229.4315057	237.027805	170.344344	197.804866	284.8000855	337.7988849	207.6558868	205.2879774	201.5025893	153.7181285	234.4598742	299.5349409
OTU_1662280	35.02000547	33.98877088	35.89470434	38.7950056	33.98523428	38.36087195	32.27802226	35.60026799	35.20443899	37.39288673	35.15256572	38.75131868	33.57313893	35.77902635	33.87553038	36.00916314	31.5908922	39.25785252	36.33704667	37.5979578	34.35457836	37.49747642	37.22043314	41.63392692	32.64707208	38.84572233	38.39055025	34.80852252	32.48742679	37.0120917	39.55935893	39.94347497	41.1239122	34.19444403	36.09603465	35.39939717	39.15272629	33.8907344	38.08083717	31.26546528	35.77516145	35.64151522	35.77969547	35.56021604	36.7504427	39.29215849	50.59341151	37.55571201	36.27489025	28.75609415
OTU_1685319	43.66331836	33.53750006	32.32384755	35.57416975	41.21852283	33.09701189	33.6733356	41.02802365	33.63269648	40.89441214	37.42585742	40.85160503	40.51030723	37.47788987	41.31479962	36.45361465	32.67399465	35.11758459	44.93951962	35.99699535	35.5476944	41.2706583	38.73268	39.29961094	33.66421208	39.76529403	38.64170497	37.31436421	35.67504686	38.89902371	41.51159101	37.15890736	39.90609767	34.76617887	39.88747623	40.26715239	33.69068654	37.72529283	41.88031799	29.87180025	38.63104956	36.20854465	36.49041616	34.24484358	40.99491031	42.53894755	36.06848868	37.05203082	42.73340906	37.5256478
OTU_1728642	34.7266478	31.43214264	31.25798484	32.75132969	38.95941648	33.0812795	30.65101465	33.31750635	34.50320937	35.90201679	34.75171604	34.48367094	34.90763937	33.38091308	33.02277623	38.14350698	31.67538616	32.31737428	31.18372786	34.62539723	32.56569075	38.2672744	31.73008799	34.85251057	32.88651239	34.51317126	38.6101205	36.02156761	34.1059339	34.98954453	36.92868616	36.28203484	36.01357635	35.80799226	30.89498013	32.60216201	30.41838113	31.21976365	34.4467061	35.91097233	37.48684579	33.72987151	33.76686428	34.00047956	36.15979145	33.45066836	36.43283604	35.43440855	37.53511145	35.5422583
OTU_1678191	42.32795862	38.57043201	51.33048126	32.58018736	36.83023818	33.50868101	37.42916088	35.64250591	32.46526591	39.43156189	39.21651472	37.48964717	39.30389434	35.5869427	38.31398987	36.1513478	37.93596245	36.60503937	34.52275371	42.96985541	52.31534403	38.41034264	37.43391119	37.59055088	39.41061648	44.89945503	30.47892597	36.02979182	49.80194786	34.32261057	37.79924308	38.03514704	39.03436522	35.68050082	36.39287107	34.14564503	63.88397333	33.50491755	39.99823384	35.57589742	41.30408038	34.99314566	39.17779371	37.55260811	33.69909591	38.70950019	32.90340987	39.0449039	36.75593767	33.47492906
OTU_1745132	48.21906453	40.99491031	45.44045006	42.94679082	42.97647157	47.59764541	51.76729164	44.95968629	50.01843088	53.64518371	43.36891818	40.21246283	46.06012358	41.25820994	44.65934484	43.23244434	43.94605497	47.9557705	44.61176283	46.88849906	47.02449384	58.01327308	42.25006692	49.3665583	46.00629566	43.90983252	49.93055925	46.09215893	46.8754373	45.71556321	45.08226679	45.69560956	36.07909472	46.28798509	46.72380736	43.0129205	43.92891887	49.71729635	48.25948176	40.94824786	42.88904453	48.29734075	44.02008239	46.70177239	45.55599887	47.42587233	47.5919434	32.98240899	48.99005849	46.7653034
OTU_2188862	221.798483	44.89275346	279.7083994	63.03144409	67.86764352	1307.229747	102.406731	680.6954277	64.4585183	260.3143157	1023.50532	123.0592186	82.07293849	102.8035901	118.1909203	100.6679708	104.6749401	59.88306333	353.8549119	67.41078843	1156.789139	62.28012384	59.0538234	126.3079974	176.3574283	439.1189648	158.7517945	128.8102772	111.3892231	2832.902296	330.7979189	368.0892157	82.53321962	209.0012245	237.832683	68.99626673	159.7156474	118.928293	610.1079522	447.3129912	127.6437219	263.573744	119.0953733	1826.826692	45.23524748	106.9312543	58.20407289	64.1235683	74.56571119	140.7862472
OTU_1760363	29.59239635	31.63118365	29.1629456	34.79008692	32.96454245	30.7694395	31.7126939	34.21230126	33.86024182	30.45599604	30.94111333	31.82992736	30.53014038	28.28793975	32.34688755	32.98186063	34.17536396	31.38297572	34.75765453	34.30006321	31.44493962	33.28025711	36.5263883	33.4915561	31.47708208	32.54424597	34.58066572	33.04415648	36.40509396	35.53846157	35.64250591	35.83745082	32.76142239	29.24691453	31.17801648	33.54907824	28.97575145	37.66923491	34.18669956	35.20266535	31.83082365	30.40718597	33.88058572	30.36173717	31.44966818	32.14825283	36.09571258	31.48201447	31.73122138	32.0282583
OTU_2210111	37.66261346	34.70112214	35.97486459	32.29045761	38.55413327	33.10964956	36.0668922	37.03701673	40.89220415	36.99069283	38.15234673	40.4828395	34.93860082	36.10770226	36.64889138	36.8648356	31.20255195	39.95006717	43.73823899	34.36163836	41.4002956	37.09736157	37.16949031	41.06511082	37.88776019	39.76253421	37.05060994	38.84851126	37.93121843	40.5425127	36.63851509	32.06797881	36.56175151	34.52072434	37.84609862	37.00838818	34.71121107	37.25558396	36.73943484	36.7607383	33.91343006	33.15627113	35.02951019	34.88710164	34.57983214	33.02529572	33.85092679	29.80558956	41.77186572	33.99015943
OTU_1796471	35.82745428	30.90960522	32.20474214	36.24869038	39.81516635	37.18578805	34.43140459	38.70177107	38.97058484	36.33642635	34.57545447	38.01847434	43.51633792	35.41573862	38.95246308	33.31047107	28.52002201	33.8726473	37.27598981	34.23193937	41.10119038	39.48807547	35.56156	41.72626818	35.18345296	38.30982013	33.83195818	33.56415704	38.2238483	78.24230245	37.47654019	35.17268296	37.14981145	37.18790428	36.23419755	37.92632818	35.25477119	37.22146711	38.39623616	44.21999195	37.60388711	30.38303937	59.64759214	44.71771013	35.97328019	37.18329843	34.21676195	34.56797843	35.85466887	33.42470937
OTU_1757441	43.44928252	33.89115755	41.36099421	38.31487472	37.57676616	41.07176899	37.95677069	39.78659836	39.46915692	39.43368704	39.92479057	37.40230145	40.42197384	40.33004522	39.88239767	41.81687774	39.21456088	40.36212692	37.28634956	35.87841604	31.7216778	36.48727138	35.0759366	40.3743939	39.21041113	38.2069283	41.64659585	36.17489327	36.77789679	41.04698126	39.7034139	41.0621744	37.90645698	41.60253742	35.01092277	41.70092799	37.93667723	37.05019528	39.82517943	37.95568509	39.76040075	37.14905811	39.76167522	41.58078805	38.50818855	38.64131088	36.90243176	40.19167428	38.37947547	39.97057623
OTU_2150175	34.03731849	32.99108277	32.97482509	35.70996698	34.25077459	36.02191264	29.22284862	33.93164031	32.85035447	34.82634025	32.84908019	35.71100925	34.38482648	31.31445899	36.51405591	31.56874836	33.06751088	36.7481034	28.58923528	34.13841358	31.35914642	37.73969428	35.22440604	35.6020434	35.43480855	37.52072063	28.05724189	33.28566755	32.29434126	36.68360088	37.76058239	34.17580321	34.90727711	34.31137101	36.91003101	33.20996239	35.99699535	32.17733189	38.82984704	32.42270912	37.85300484	37.59449874	35.8529739	30.91148503	37.16505075	34.04712849	31.71172987	34.61175516	34.56877547	39.35339245
OTU_1803881	35.44267509	34.27773082	37.64074396	30.99591277	39.07538553	34.3451417	36.23117082	36.48005667	36.35400245	31.91630579	37.11546352	38.18303943	38.07611031	33.34400843	38.70950019	38.77592208	43.37176094	31.85482535	39.04212201	36.20133484	34.88750679	44.56643214	36.2118878	36.54861302	33.86069057	43.5421734	34.08406465	37.39386635	32.63796698	33.0186344	40.54413252	31.73334245	41.05914252	35.25438358	36.32510252	32.65451019	39.55172623	39.3251822	42.98281805	34.30176755	38.69980956	34.51999201	32.90544994	36.14315994	34.22471428	45.1900905	37.80509994	33.99235962	39.61300031	27.95632396
OTU_1738783	33.79757591	41.84518384	42.88326296	35.85600925	37.70964818	37.18790428	39.43878623	41.27008667	41.26843522	36.28269252	36.5161039	35.97654969	34.92292138	39.6715178	35.29628239	42.94598761	41.45379421	41.24067277	41.92367943	36.90767937	43.09302824	37.07224176	34.59024654	35.19088044	38.67723151	36.81653352	34.51956635	33.75124094	36.22128384	39.80393333	36.25919981	34.45588528	37.99044736	43.32344	38.13933566	41.07702956	38.49692157	42.74578484	37.19560239	36.06949855	47.07435019	33.42945484	36.37169151	43.00946868	42.67957623	36.73943484	39.81896013	39.25831164	37.11372786	37.2425273
OTU_1734153	428.8759509	230.9194761	243.2754069	313.1994358	293.7296491	334.6602553	176.2197937	326.9676516	362.1545975	361.8641943	256.4184031	153.9297062	568.9099044	328.7450119	202.2161931	446.8074377	321.9316943	327.1481396	378.9288585	857.7254176	414.9038214	239.6076044	290.1248094	262.7275522	350.4884157	233.9083881	229.1294208	192.2988151	240.0371591	199.6857956	206.8432899	198.7592811	197.6880767	423.1323063	408.3120792	289.0426201	247.4072969	235.9270736	270.0187868	470.1944767	236.9738943	480.1342918	334.9124591	179.4337119	295.3766862	280.7731371	699.6732434	380.8319616	230.356127	204.1059893
OTU_1754178	1726.204654	1554.833981	1268.089825	1042.457898	1635.31666	994.4146899	1410.217596	1354.153431	1537.655572	1047.006856	1841.407434	1602.068824	2603.063031	2149.079912	1850.265516	1565.966371	2226.19627	1134.198269	2033.096541	2022.075868	825.7769818	2527.30083	1553.840358	1403.72403	1538.878849	1565.966371	1017.938257	2196.045623	973.6636893	1262.862875	1405.442782	967.3051038	1946.866421	2002.252484	1786.419509	1854.858063	2204.413371	1639.787975	1732.554252	1393.931558	1004.160822	2294.438994	1080.901431	859.9061667	949.1243176	2066.828189	1165.707114	1272.580752	1845.972943	1943.466994
OTU_1674882	32.16384679	32.21645969	36.3727573	32.95177321	31.05923409	34.26186906	36.85907478	33.77851226	39.10011063	39.85537692	36.65406371	38.77795252	37.2104695	38.72627535	38.57606164	38.08260654	34.11561642	37.62519792	35.98418409	41.59983937	37.7888578	39.86866321	40.63142755	34.30743881	34.08322566	45.49140579	38.5599044	37.28737396	37.83225591	36.92386	38.44035667	38.20811107	36.87327145	33.92006635	40.36264541	32.24367226	40.38740415	33.62759862	39.80215818	35.35374868	33.73362566	35.49361472	37.03629874	37.82924176	37.56354616	41.31544459	36.22065673	30.5768666	39.62941572	40.6084483
OTU_1705019	36.33142629	39.19921874	38.9001383	35.4886173	38.38585761	33.58811962	37.15562648	36.14865887	35.12424497	40.35781937	35.25438358	38.03083962	36.37204528	33.39440736	35.1577905	40.7739	40.79520063	34.14873	35.85901855	40.71376453	37.53474522	32.88137566	33.84151899	32.12724836	35.66080774	35.69859019	37.33290082	39.50367918	37.57639937	36.02938943	34.66926981	34.07668503	32.66756591	38.11800893	40.38944642	34.73326132	35.95291075	33.06166604	35.44705862	35.79041409	39.96241138	34.30218654	34.58217195	36.48727138	33.63216667	33.55304673	45.22395094	33.77991547	35.96647704	39.01252447
OTU_1662492	48.33684755	45.20251132	45.5523173	42.7311266	46.61375528	51.40064698	46.91144774	42.85780881	52.67480252	46.9738439	43.04812918	59.73623635	44.28494799	47.90651686	62.91949742	42.80189623	49.12398321	50.23537868	46.84641937	40.98582447	50.88256321	47.26834245	42.36799478	35.74879686	41.50122252	45.6228878	49.80194786	50.57066396	38.89429937	45.14576308	46.50212767	44.8615044	42.40766597	45.51255252	46.19143409	44.57831094	43.93501415	48.81975101	44.26436673	47.04576887	42.03092239	45.22886044	41.23358792	44.97831239	39.3212805	46.4143478	47.91863623	56.11051421	47.71666591	51.1507178
OTU_1729599	44.75243522	46.73977635	45.27472201	44.18579101	46.5601056	51.40723969	46.65588956	43.99761289	43.63570434	47.84442403	49.62261862	40.91608409	50.11968044	45.95898585	47.73986516	43.12097038	47.26108226	45.71170302	42.78591774	38.81580516	46.85319208	42.60332579	45.58844233	43.23059258	44.63353258	43.40748472	49.48247604	47.13385994	45.08346786	47.89310421	41.59149774	43.08559057	45.84097182	46.85155365	50.31486013	49.09646893	49.40919629	52.82074528	51.34294145	39.33943176	42.37420535	44.89037069	49.48504358	51.31546824	45.29258969	46.42960164	58.23796925	43.31239403	44.39860189	49.47761497
OTU_2106265	114.8486052	91.52400415	215.045783	103.271305	96.51813094	96.25613421	103.8124074	114.2044397	142.7370828	74.46911428	80.41258547	86.69108384	183.0105057	146.5146044	115.0474784	110.8794379	103.2917312	92.89881069	126.2628265	127.091693	123.8120728	118.3551555	125.8471294	101.5637738	145.4046974	128.2838127	84.06789075	124.5053245	96.03210887	128.9985369	98.31338956	117.5480119	105.8581711	109.1913526	125.2957279	99.19190981	156.913025	110.3462497	112.4191115	166.9166522	77.9984534	94.89275912	84.60351818	102.7870597	126.6100419	150.4413268	128.0683121	90.98189421	101.6606742	254.5334352
OTU_1726549	43.1355644	48.92958824	40.33045239	35.9053783	29.87180025	43.20047931	42.13369094	40.64250478	51.99292767	62.24246283	50.65091472	43.2334173	36.0232778	32.87556755	40.71475862	35.59254421	38.61782516	37.71320642	35.72151208	36.7471583	31.47071824	42.04038572	39.99252541	38.08801044	39.97016252	39.08215616	32.53936516	40.53383824	72.30004132	38.45244371	37.34068918	38.54109761	37.67282164	42.28727868	40.26105491	49.62003352	35.48518994	43.8511017	40.11694585	35.3002578	40.81197321	40.26105491	40.01700541	42.41120075	110.805983	43.14148937	40.25161384	43.0068334	36.1245478	44.93224019
OTU_1774901	151.0120953	72.77331792	211.4534717	75.37056346	75.68396767	119.7888157	112.5150503	300.3718088	59.21308509	86.13758157	164.6598811	223.8284497	161.5122825	235.002839	231.4203038	87.59324597	155.8968022	116.8674225	343.5187887	112.8355519	168.6542742	144.7966162	158.0533503	69.2453766	148.8209406	128.718665	104.7983889	203.8787019	654.9677415	107.0758048	128.6050637	116.7853333	101.5122287	124.8462638	130.2577884	65.70739509	83.07973428	220.8697774	118.869951	95.01242245	153.1058009	299.1069384	94.24792623	119.9165699	156.2196821	160.2418783	386.361422	90.37058044	102.8385652	108.8250883
OTU_1731870	34.31685679	35.46807629	32.49466277	30.86452013	36.89170233	33.09421642	28.83663962	33.44751358	36.93524421	35.58205132	33.96137101	34.27694648	32.33886013	34.82862899	36.75456717	35.70068704	31.34604044	33.62230597	35.59390296	32.00908157	31.2891739	32.64376434	31.06068623	32.67115201	34.7470922	34.59536063	38.67840887	32.11590409	30.62339088	31.64548597	33.64779648	33.76580516	33.93398503	32.60755704	37.93341906	32.83915182	32.50156	29.38406623	31.98493566	29.99536157	31.67211025	33.77310409	31.21091025	37.11244113	31.94374516	34.69721145	31.98210604	33.03819063	31.71608245	32.37854535
OTU_1742040	41.95795145	41.06446352	37.16369811	41.26603874	46.47222893	41.3967917	37.48486264	44.25814214	40.15193811	49.56915591	43.45523874	41.81757145	40.82746358	41.60863711	45.22638057	42.58972277	42.13296742	42.85946478	44.6963473	37.88887994	43.30084799	47.52117516	40.94989648	38.87295591	39.78616767	48.28230088	45.27716862	35.73550113	43.18063912	40.46739862	41.43835415	38.76707755	42.39543497	41.64479208	36.71590447	43.43396264	41.71639107	39.63349151	44.31966906	39.36811918	41.96050182	41.39139994	41.21852283	44.41048057	46.63361006	51.47617522	42.89998648	40.48737962	43.02187937	43.15427679
OTU_1701643	92.29085333	72.48955723	137.8865331	71.11195472	92.41771258	63.26644987	57.43106195	53.76919742	66.08711931	167.0774648	85.66745189	42.80489692	129.1359115	80.04700503	51.09629918	61.74102403	55.95580107	114.4042694	94.99744409	94.18945673	527.5529157	55.28880755	104.3145073	95.10073333	88.08207126	45.3533244	99.50129277	78.19947981	56.3260139	58.3358805	43.25328811	112.5664464	60.47007283	68.17414635	90.26686711	60.2701278	116.5975914	71.58204088	78.9790978	93.30141862	73.52929044	92.95463673	90.39850604	324.2651843	59.44079503	46.09918346	60.11760107	82.61270899	46.66761057	98.50144723
OTU_1651536	39.21698818	35.80352296	39.35853686	37.57491069	41.35232088	44.72876723	40.60174038	40.04447088	39.59084912	39.64393195	37.04888748	37.20490327	38.54689906	37.2655344	40.32908409	40.88423937	37.07839302	34.46418352	36.86114824	36.0428083	35.9185583	42.97737528	35.74838465	39.65454384	38.58261277	38.42763107	40.5620878	41.31604553	38.43279031	38.04584579	42.29209899	35.16945358	37.46507742	38.21592403	40.4277322	35.12096692	36.60240937	33.7741205	43.80620541	37.5933495	33.6093122	33.67515843	34.25684849	40.42351748	38.36858094	42.88086516	40.4084134	40.47726849	44.06990516	39.50284296
OTU_2388965	47.12828824	42.29633824	41.87238352	47.42231164	40.93198164	40.92453075	43.4366534	42.23784509	42.34207201	40.93906962	52.94487101	51.8793773	42.92508264	44.53268195	44.75478849	43.34443289	45.9054405	47.62020484	44.15699553	38.04175704	46.31507535	44.6411995	39.11298748	49.86659415	41.41723025	43.37824723	44.13237579	35.05320579	43.22698994	41.50723384	41.93109126	37.15292667	39.73575308	51.62835981	46.0815456	42.72295063	39.88664346	41.53197346	43.15427679	43.75855566	40.33143824	37.35145654	41.10693698	42.73812711	48.1582627	47.53739799	37.84793987	41.09773723	40.13604692	36.86860038
OTU_1741027	44.83286239	53.59612516	39.59435887	43.7117578	44.30633113	39.15475711	39.69941579	42.57058516	41.85035774	46.59815006	43.41822761	50.46290296	38.43691553	38.79467755	44.0358856	40.48737962	45.15184755	43.41020321	41.2137844	37.56978635	44.07285698	43.89265541	37.09025358	42.76547623	39.88792535	40.63611679	37.51401289	46.12360987	40.93532371	39.83569849	46.25701717	43.51633792	49.89888792	44.24036403	39.79211748	39.77330616	41.73145365	41.64024673	43.03516912	39.99721157	44.9120122	41.62924906	42.49396604	37.97420761	45.05671478	45.44283277	43.72487642	42.81828843	51.04632126	41.90332509
OTU_2367883	96.85518082	86.91474038	66.51187264	69.74176604	84.9686517	77.50822484	82.79315132	100.855488	97.1775127	80.27924478	69.78672887	109.4168636	60.17086075	55.0866034	96.48769516	83.74931283	65.32864308	84.81936226	75.74442893	49.74296818	100.3566967	75.5284439	44.81884453	79.78162906	57.16337428	140.5251221	80.34657013	91.25395063	104.4387031	87.6819556	116.175769	57.68499314	110.7154052	73.68956629	97.36391698	70.44619101	121.1704188	64.81160302	157.117824	64.32630811	99.17825352	87.90369673	114.3225857	78.13504925	94.07288006	69.40340308	52.28764484	71.30189503	92.7022961	65.4356344
OTU_1677092	101.1197247	100.4913608	82.21726176	73.98413497	84.76944176	82.79315132	74.72236478	118.0473554	103.6906198	75.40760943	66.54217453	102.9430244	58.65039478	60.61569075	94.52636868	113.7151545	79.26567113	79.06391642	70.26040352	57.79369019	110.3083328	73.35741541	51.85609774	92.3196317	61.99548453	149.1066636	84.86580421	89.92460585	123.6955412	105.5129322	140.6837888	65.29926742	107.7254758	76.00007987	98.35928541	75.05735264	120.7990277	65.59127541	154.809475	59.88880818	107.5656089	81.06073333	125.2957279	81.28558893	111.2371437	81.33210013	48.47245132	75.51772987	90.53657994	56.84904975
OTU_1678968	46.18519145	46.76881233	47.70723239	44.57283044	44.13430075	49.57683767	45.63112069	48.09242616	54.4015944	43.10898346	47.97215214	55.81623535	45.30173503	43.93901824	50.65661189	50.85577465	40.89878994	47.38107252	49.86955415	40.28588101	63.69259912	49.01199277	43.01775579	52.08544566	47.04045447	52.56488899	44.37955403	54.69252503	59.97378453	81.54419415	48.7818083	40.26468258	54.41849459	44.30331516	68.82721459	50.63149465	49.72250409	46.61503673	56.66566189	52.54439862	45.64174107	58.79479755	49.57166604	51.75479906	65.82960428	39.84834264	41.82687509	50.60777006	47.28056811	65.31304686
OTU_1770206	684.3653937	588.1639629	289.9903673	811.0551761	399.2014497	748.7123635	698.9116044	569.9859057	1023.016772	638.724261	823.084073	548.7058811	693.8599774	661.5436786	459.9001811	971.3349792	619.8089604	780.6004585	466.0062516	523.0607761	647.0730987	663.8637189	637.6633654	568.9099044	509.4871478	522.0889616	504.3455962	585.8213862	619.5837748	538.9203553	315.4670566	671.0137415	652.8557635	577.385027	550.970556	337.4412491	712.8397849	451.399427	476.1807516	594.261222	850.4150101	737.4031585	729.5098623	569.9859057	611.5448925	516.1135403	1030.135942	556.100705	375.680844	622.1723679
